GeneID	GeneInfo	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075	Class
LOC102656264	XR_001703946.2	uncharacterized LOC102656264	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656264	XR_001703947.2	uncharacterized LOC102656264	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656265	XR_410965.3	uncharacterized LOC102656265	16	4	4	8	5	13	11	7	13	26	11	17	NA
LOC102656270	XR_411838.3	uncharacterized LOC102656270	46	11	13	26	14	12	15	28	20	15	14	18	NA
LOC102656271	XM_026444634.1	uncharacterized LOC102656271	1	0	0	0	0	1	0	0	0	1	0	1	NA
LOC102656271	XM_026444635.1	uncharacterized LOC102656271	2	0	0	0	0	0	0	0	0	0	0	1	NA
LOC102656271	XM_026444636.1	uncharacterized LOC102656271	0	0	0	0	0	0	0	0	1	3	0	0	NA
LOC102656274	XR_003305318.1	uncharacterized LOC102656274	482	509	218	519	157	443	500	425	359	621	239	471	NA
LOC102656275	XR_001703192.2	uncharacterized LOC102656275	9	3	6	5	0	3	2	4	1	4	0	11	NA
LOC102656276	XR_408323.2	uncharacterized LOC102656276	60	14	59	22	17	17	9	27	45	34	8	52	NA
LOC102656282	XR_410901.3	uncharacterized LOC102656282	4	2	1	1	0	1	0	0	0	0	2	1	NA
LOC102656283	XM_006568606.3	uncharacterized LOC102656283	963	314	382	575	225	681	391	595	485	580	399	913	NA
LOC102656287	XM_006570233.3	transmembrane protein 216	286	148	133	232	59	180	135	125	159	178	133	291	NonCanon
LOC102656291	XM_006560554.3	coiled-coil domain-containing protein 115	217	90	102	174	71	201	107	137	95	182	96	227	NA
LOC102656292	XR_001705833.2	uncharacterized LOC102656292	12	0	2	12	3	3	1	0	2	9	8	18	NA
LOC102656292	XR_003306302.1	uncharacterized LOC102656292	36	13	14	35	13	17	21	10	23	47	10	37	NA
LOC102656292	XR_003306303.1	uncharacterized LOC102656292	19	9	4	15	0	5	4	4	6	11	6	13	NA
LOC102656294	XM_006564617.3	uncharacterized LOC102656294	1607	50	376	730	223	675	164	288	571	1330	477	1182	NA
LOC102656297	XR_003304689.1	uncharacterized LOC102656297	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656297	XR_003304690.1	uncharacterized LOC102656297	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656297	XR_003304691.1	uncharacterized LOC102656297	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656299	XR_003304389.1	uncharacterized LOC102656299	1	0	2	0	0	2	0	0	0	0	0	0	NA
LOC102656299	XR_003304390.1	uncharacterized LOC102656299	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656300	XR_412002.3	uncharacterized LOC102656300	42	12	14	14	6	2	6	10	11	20	1	8	NA
LOC102656302	XR_003304518.1	uncharacterized LOC102656302	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656302	XR_412329.3	uncharacterized LOC102656302	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656305	XR_001704848.2	uncharacterized LOC102656305	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656305	XR_001704850.2	uncharacterized LOC102656305	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656305	XR_001704849.2	uncharacterized LOC102656305	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656308	XR_003306271.1	uncharacterized LOC102656308	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656308	XR_408324.3	uncharacterized LOC102656308	40	12	15	26	15	25	14	15	21	22	20	48	NA
LOC102656309	XR_003305065.1	uncharacterized LOC102656309	46	20	27	26	7	14	15	13	12	17	22	20	NA
LOC102656311	XM_001122103.5	dynactin subunit 3	10	6	5	10	3	12	13	24	13	34	17	28	NA
LOC102656311	XM_016913979.2	dynactin subunit 3	3	11	1	3	3	5	4	3	4	6	18	7	NA
LOC102656315	XR_410504.3	uncharacterized LOC102656315	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656315	XR_001704379.2	uncharacterized LOC102656315	0	0	1	1	0	1	1	1	2	2	7	4	NA
LOC102656315	XR_410503.3	uncharacterized LOC102656315	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656315	XR_410502.3	uncharacterized LOC102656315	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656318	XR_411593.3	uncharacterized LOC102656318	46	31	32	10	6	12	21	12	10	19	30	21	NA
LOC102656321	XM_026445991.1	uncharacterized LOC102656321	9	3	6	10	24	1	9	23	4	54	5	88	NA
LOC102656326	XM_026440969.1	stress response protein NST1	57	47	45	104	23	67	33	57	43	52	27	74	NA
LOC102656327	XR_410161.2	uncharacterized LOC102656327	0	0	0	0	0	0	1	0	0	0	0	0	NA
LOC102656327	XR_003305774.1	uncharacterized LOC102656327	1	0	0	0	0	1	0	2	0	0	0	0	NA
LOC102656332	XR_408619.3	uncharacterized LOC102656332	67	37	52	38	38	41	27	34	33	44	33	60	NA
LOC102656333	XR_408870.3	uncharacterized LOC102656333	11	11	8	16	8	24	5	23	8	13	20	8	NA
LOC102656334	XM_026439644.1	uncharacterized protein PFB0765w-like	19	7	5	10	3	3	4	3	6	0	9	9	NA
LOC102656336	XR_001704786.2	uncharacterized LOC102656336	1	5	1	0	0	3	0	2	2	2	4	3	NA
LOC102656337	XM_006565997.3	mitotic spindle assembly checkpoint protein MAD2A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656337	XM_006565998.3	mitotic spindle assembly checkpoint protein MAD2A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656337	XM_016914415.2	mitotic spindle assembly checkpoint protein MAD2A	0	0	1	0	0	0	0	0	0	1	2	0	NA
LOC102656337	XM_026443436.1	mitotic spindle assembly checkpoint protein MAD2A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656338	XR_003305319.1	uncharacterized LOC102656338	286	105	128	286	100	252	134	174	179	291	113	278	NA
LOC102656338	XR_003305320.1	uncharacterized LOC102656338	11	24	13	30	7	12	18	16	19	13	19	30	NA
LOC102656347	XR_003305195.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305197.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305196.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305194.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305193.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305190.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305192.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_001703886.2	uncharacterized LOC102656347	3	1	2	1	0	1	1	2	4	2	2	8	NA
LOC102656347	XR_003305191.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305198.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305200.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305189.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305201.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656347	XR_003305199.1	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656349	XM_026445785.1	uncharacterized LOC102656349	0	0	0	4	1	5	1	0	1	0	3	0	NA
LOC102656349	XM_026445786.1	uncharacterized LOC102656349	3	9	4	9	3	10	0	4	3	3	2	10	NA
LOC102656349	XM_026445787.1	uncharacterized LOC102656349	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656349	XR_001706040.2	uncharacterized LOC102656349	16	30	13	7	4	10	9	14	7	10	5	17	NA
LOC102656350	XR_003305373.1	uncharacterized LOC102656350	28	8	8	15	9	24	6	28	8	9	6	18	NA
LOC102656354	XM_016916593.2	uncharacterized LOC102656354	7325	2276	2278	6410	1970	3029	2548	5377	2385	3907	2296	6943	NA
LOC102656356	XM_016914238.2	zinc finger protein SNAI2	2	2	0	0	0	0	0	0	0	2	1	0	NA
LOC102656359	XR_001704742.2	uncharacterized LOC102656359	45	40	17	25	12	34	24	19	27	29	28	45	NA
LOC102656360	XM_026446305.1	uncharacterized LOC102656360	278	206	180	206	101	159	135	148	169	198	167	304	NA
LOC102656369	XM_026442359.1	uncharacterized LOC102656369	246	140	144	217	114	200	144	211	154	206	177	317	NA
LOC102656371	XM_006562200.3	uncharacterized LOC102656371	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656373	XR_001703952.2	uncharacterized LOC102656373	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656373	XR_003305224.1	uncharacterized LOC102656373	1	2	2	1	0	1	0	1	0	0	1	0	NA
LOC102656384	XM_016911427.1	dual specificity protein phosphatase 19	90	17	32	60	34	49	26	56	36	55	47	113	NA
LOC102656387	XR_003305871.1	uncharacterized LOC102656387	5	2	4	12	1	4	0	4	1	2	4	3	NA
LOC102656388	XR_001703285.2	uncharacterized LOC102656388	8	0	3	9	6	2	1	1	4	2	6	25	NA
LOC102656390	XR_003306436.1	uncharacterized LOC102656390	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656390	XR_412500.3	uncharacterized LOC102656390	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656392	XR_407726.3	uncharacterized LOC102656392	1	7	1	0	2	24	7	2	4	2	13	1	NA
LOC102656395	XM_006561956.3	heat shock transcription factor, Y-linked-like	86	24	13	12	6	32	34	47	50	83	51	123	NA
LOC102656397	XM_016916739.2	MORN repeat-containing protein 5	5	2	1	6	1	10	1	5	2	1	0	8	NA
LOC102656397	XM_026445396.1	MORN repeat-containing protein 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656398	XM_016913859.2	chymotrypsin-like protease CTRL-1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656398	XM_026442831.1	chymotrypsin-like protease CTRL-1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656403	XM_016917176.2	histone-lysine N-methyltransferase SETMAR-like	31	9	19	30	14	25	1	29	10	37	25	49	NonCanon
LOC102656404	XR_412538.3	uncharacterized LOC102656404	10	9	8	5	5	17	5	6	10	9	4	22	NA
LOC102656409	XR_001704287.2	uncharacterized LOC102656409	164	71	127	267	47	183	141	265	246	232	70	750	NA
LOC102656410	XR_409363.3	uncharacterized LOC102656410	0	0	1	6	0	2	0	0	0	1	1	0	NA
LOC102656417	XR_003306212.1	uncharacterized LOC102656417	3	1	0	0	0	1	0	1	1	3	0	0	NA
LOC102656425	XM_006564939.3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	173	64	74	118	42	123	93	93	119	117	104	172	NA
LOC102656426	XR_001702282.2	uncharacterized LOC102656426	7	17	7	6	14	5	15	10	3	24	15	18	NA
LOC102656429	XM_016913477.2	Roc2 protein	202	180	122	131	105	177	136	166	108	253	203	271	NA
LOC102656429	XM_026444854.1	Roc2 protein	3	0	0	0	2	0	0	2	2	1	3	0	NA
LOC102656430	XR_003304802.1	uncharacterized LOC102656430	32	32	24	36	9	14	12	13	18	29	19	38	NA
LOC102656431	XR_412539.3	uncharacterized LOC102656431	12	3	5	4	3	3	0	2	3	3	1	10	NA
LOC102656433	XM_006560428.3	uncharacterized LOC102656433	261	145	152	245	153	265	223	224	254	302	285	416	NA
LOC102656439	XM_006562749.3	adenosine deaminase 2	1048	224	293	450	174	297	191	724	332	727	295	771	NA
LOC102656440	XR_409692.3	uncharacterized LOC102656440	6	1	1	3	2	5	4	1	3	2	3	3	NA
LOC102656442	XM_026439734.1	splicing factor 3B subunit 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656442	XR_003304393.1	splicing factor 3B subunit 5	0	0	0	0	0	0	2	0	0	0	0	1	NA
LOC102656444	XM_006565939.3	protein dopey homolog PFC0245c	86	76	61	66	39	96	71	77	66	81	94	84	NA
LOC102656448	XM_006558364.3	glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic	1461	455	540	972	300	415	422	896	630	1087	568	1458	NonCanon
LOC102656449	XR_003305896.1	uncharacterized LOC102656449	7	20	8	27	17	18	39	17	83	5	44	9	NA
LOC102656452	XM_006565047.3	uncharacterized LOC102656452	1	1	0	4	2	4	0	3	0	4	1	8	NA
LOC102656453	XR_003305775.1	uncharacterized LOC102656453	55	18	26	25	14	28	18	16	24	96	18	61	NonCanon
LOC102656461	XM_006558937.3	uncharacterized LOC102656461	3	1	0	4	1	2	0	2	2	1	0	1	NA
LOC102656464	XM_006567756.3	uncharacterized LOC102656464	162	44	79	86	33	59	45	151	65	189	59	196	NA
LOC102656465	XM_026442778.1	guanine nucleotide-binding protein G(o) subunit alpha	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656465	XM_026442779.1	guanine nucleotide-binding protein G(o) subunit alpha	0	0	0	0	0	1	0	3	0	0	0	2	NA
LOC102656472	XR_003305925.1	uncharacterized LOC102656472	120	98	39	178	115	1013	290	590	633	723	637	704	NA
LOC102656473	XM_006565169.3	CB1 cannabinoid receptor-interacting protein 1	17	22	16	35	9	16	13	19	21	22	26	38	NA
LOC102656475	XR_411063.3	uncharacterized LOC102656475	9	0	1	1	4	2	0	3	2	1	1	0	NA
LOC102656479	XM_006571815.3	uncharacterized LOC102656479	8	2	9	5	4	14	5	15	4	26	6	23	NA
LOC102656483	XR_003305375.1	uncharacterized LOC102656483	0	1	0	0	2	2	0	1	1	1	1	3	NA
LOC102656485	XM_016916046.2	oxidoreductase-like domain-containing protein 1	57	41	32	64	16	50	48	57	59	35	29	54	NA
LOC102656488	XR_003305643.1	uncharacterized LOC102656488	24	5	12	50	6	24	10	17	20	18	14	26	NA
LOC102656489	XM_016917606.2	uncharacterized LOC102656489	1	0	1	0	0	0	0	0	4	0	0	0	NA
LOC102656489	XR_001706312.2	uncharacterized LOC102656489	0	0	0	0	0	0	2	0	0	0	0	0	NA
LOC102656490	XM_006568957.3	uncharacterized LOC102656490	0	0	0	0	0	6	0	1	0	4	1	4	NA
LOC102656490	XM_006568958.3	uncharacterized LOC102656490	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656491	XM_006570115.3	signal peptidase complex subunit 1	1022	356	518	736	311	725	405	646	492	675	546	1092	NA
LOC102656492	XM_026442667.1	cilia- and flagella-associated protein 44	24	13	21	33	13	36	21	32	24	24	9	53	NA
LOC102656492	XM_026442668.1	cilia- and flagella-associated protein 44	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656496	XR_001702707.2	uncharacterized LOC102656496	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656496	XR_003304514.1	uncharacterized LOC102656496	0	0	0	0	0	1	0	0	0	0	0	0	NA
LOC102656496	XR_003304515.1	uncharacterized LOC102656496	1	2	0	4	0	0	4	0	0	0	0	1	NA
LOC102656496	XR_003304516.1	uncharacterized LOC102656496	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656496	XR_003304512.1	uncharacterized LOC102656496	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656496	XR_003304513.1	uncharacterized LOC102656496	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656497	XM_006561790.3	uncharacterized LOC102656497	0	0	1	0	0	1	0	4	4	1	3	4	NA
LOC102656498	XR_001703868.2	uncharacterized LOC102656498	14	4	3	11	2	6	4	2	7	7	2	5	NA
LOC102656500	XR_001705159.2	uncharacterized LOC102656500	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656500	XR_003305902.1	uncharacterized LOC102656500	2	1	1	2	1	0	0	0	3	4	4	1	NA
LOC102656500	XR_410852.3	uncharacterized LOC102656500	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656501	XM_006567816.3	zinc finger protein 2	985	632	662	747	704	1074	678	960	679	812	1169	1061	NA
LOC102656502	XR_001702425.2	uncharacterized LOC102656502	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656502	XR_411064.3	uncharacterized LOC102656502	0	0	0	0	1	0	0	0	0	0	1	0	NA
LOC102656504	XM_006559053.3	ethanolamine kinase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656504	XM_006559054.3	ethanolamine kinase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656504	XM_026441413.1	ethanolamine kinase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656505	XM_006559279.3	uncharacterized LOC102656505	35	18	11	37	12	23	11	29	6	14	12	44	NA
LOC102656508	XR_003306124.1	uncharacterized LOC102656508	0	3	0	1	0	0	1	1	3	2	1	0	NA
LOC102656509	XR_003306131.1	uncharacterized LOC102656509	0	0	0	0	0	0	1	0	8	2	0	3	NA
LOC102656511	XR_001703664.2	uncharacterized LOC102656511	3	1	1	4	0	4	1	2	1	4	2	3	NA
LOC102656513	XR_003304249.1	uncharacterized LOC102656513	8	3	4	8	3	2	3	8	3	4	0	8	NA
LOC102656523	XR_001703323.2	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656523	XR_001703324.2	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656523	XR_001703326.2	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656523	XR_412072.3	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656523	XR_001703325.2	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656523	XR_412073.3	uncharacterized LOC102656523	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656527	XR_407843.3	uncharacterized LOC102656527	34	16	10	20	9	23	26	24	21	28	28	30	NA
LOC102656529	XM_026442496.1	uncharacterized LOC102656529	442	219	250	301	177	312	200	317	230	349	297	502	NA
LOC102656530	XR_408386.3	uncharacterized LOC102656530	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656530	XR_003305256.1	uncharacterized LOC102656530	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656533	XR_001705898.2	uncharacterized LOC102656533	5	1	9	3	0	6	3	2	1	0	4	10	NA
LOC102656534	XR_409423.3	uncharacterized LOC102656534	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656534	XR_001703518.2	uncharacterized LOC102656534	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656537	XR_001704735.2	uncharacterized LOC102656537	26	8	17	15	11	8	13	9	18	15	6	18	NA
LOC102656539	XR_001703645.2	uncharacterized LOC102656539	10	6	0	7	3	7	1	3	2	2	14	3	NA
LOC102656539	XR_003304986.1	uncharacterized LOC102656539	2	2	0	0	0	0	1	5	4	1	0	2	NA
LOC102656539	XR_003304987.1	uncharacterized LOC102656539	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656539	XR_003304985.1	uncharacterized LOC102656539	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656539	XR_003304988.1	uncharacterized LOC102656539	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656539	XR_003304984.1	uncharacterized LOC102656539	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656541	XM_016913520.2	uncharacterized LOC102656541	44	22	23	55	21	38	39	44	32	32	47	51	NA
LOC102656541	XM_026442526.1	uncharacterized LOC102656541	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656541	XM_026442527.1	uncharacterized LOC102656541	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656548	XM_026441951.1	nucleoside diphosphate kinase homolog 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656548	XM_026441950.1	nucleoside diphosphate kinase homolog 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656548	XM_026441952.1	nucleoside diphosphate kinase homolog 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656548	XM_026441953.1	nucleoside diphosphate kinase homolog 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656549	XR_001702498.2	uncharacterized LOC102656549	0	3	1	1	0	2	4	0	1	1	0	4	NA
LOC102656549	XR_003304449.1	uncharacterized LOC102656549	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656552	XM_006563546.3	hypertrehalosaemic prohormone	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656552	XM_026445303.1	hypertrehalosaemic prohormone	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656553	XR_001705716.2	uncharacterized LOC102656553	26	26	10	12	4	48	10	7	8	19	6	5	NA
LOC102656553	XR_409749.3	uncharacterized LOC102656553	45	44	13	22	17	14	23	19	14	21	11	42	NA
LOC102656554	XM_026445631.1	NADH-ubiquinone oxidoreductase chain 5-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656556	XR_411190.3	uncharacterized LOC102656556	15	2	3	5	4	6	1	4	4	4	4	8	NA
LOC102656557	XR_411441.3	uncharacterized LOC102656557	157	80	112	89	41	133	81	100	60	115	85	125	NA
LOC102656558	XR_411559.3	uncharacterized LOC102656558	180	129	87	220	63	360	138	291	96	200	136	260	NA
LOC102656560	XM_016914216.2	sperm-tail PG-rich repeat-containing protein 2-like	0	0	0	0	0	0	0	0	1	0	0	0	NA
LOC102656562	XR_003306560.1	uncharacterized LOC102656562	12	19	5	25	12	19	27	19	27	19	4	55	NA
LOC102656563	XR_408967.3	uncharacterized LOC102656563	36	2	12	7	6	4	3	5	9	6	5	22	NA
LOC102656564	XR_409037.3	uncharacterized LOC102656564	3	3	2	1	2	5	3	2	4	5	4	3	NA
LOC102656566	XR_001705896.2	uncharacterized LOC102656566	4	1	3	4	3	5	1	4	3	1	4	4	NA
LOC102656567	XM_026442965.1	uncharacterized LOC102656567	10	3	12	6	3	1	6	9	5	11	8	9	NA
LOC102656568	XR_001702910.2	uncharacterized LOC102656568	2	3	0	3	2	1	2	0	3	5	2	4	NA
LOC102656570	XM_006565450.3	glucose dehydrogenase [FAD, quinone]	344	4	11	173	25	14	4	34	6	142	13	206	NA
LOC102656571	XR_003305512.1	uncharacterized LOC102656571	30	7	5	21	13	13	22	27	14	5	33	28	NA
LOC102656572	XR_003305248.1	uncharacterized LOC102656572	7	2	0	2	5	1	0	3	2	5	3	4	NA
LOC102656574	XR_411538.3	uncharacterized LOC102656574	9	1	3	5	3	3	1	1	1	0	3	3	NA
LOC102656575	XR_003306505.1	uncharacterized LOC102656575	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656575	XR_003306506.1	uncharacterized LOC102656575	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656575	XR_412141.3	uncharacterized LOC102656575	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656577	XM_026442711.1	CAP-Gly domain-containing linker protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656577	XM_026442712.1	CAP-Gly domain-containing linker protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656577	XM_026442709.1	CAP-Gly domain-containing linker protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656577	XM_026442710.1	CAP-Gly domain-containing linker protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656579	XM_006559664.3	UPF0488 protein CG14286	154	74	50	98	45	82	79	68	71	100	61	128	NA
LOC102656582	XR_003306076.1	uncharacterized LOC102656582	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656582	XR_409381.3	uncharacterized LOC102656582	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656582	XR_003306075.1	uncharacterized LOC102656582	2	1	0	0	0	1	0	1	0	0	0	1	NA
LOC102656583	XM_006562683.3	uncharacterized LOC102656583	5	2	1	0	0	2	4	1	0	1	2	0	NA
LOC102656585	XM_016918099.2	CD151 antigen	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656585	XM_016918098.2	CD151 antigen	1	5	1	1	0	2	1	1	2	4	3	1	NA
LOC102656585	XM_016918100.2	CD151 antigen	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656586	XR_411694.3	uncharacterized LOC102656586	110	28	42	63	30	75	35	29	28	69	42	62	NA
LOC102656587	XM_006570292.3	ras-related protein Ral-a	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC102656587	XM_016915226.2	ras-related protein Ral-a	8	6	0	3	4	3	3	1	2	7	5	1	NonCanon
LOC102656587	XM_006570291.3	ras-related protein Ral-a	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC102656592	XR_003306287.1	uncharacterized LOC102656592	3	0	1	2	1	2	0	0	0	1	0	1	NA
LOC102656592	XR_001705889.2	uncharacterized LOC102656592	1	0	0	0	0	0	2	1	0	0	1	1	NA
LOC102656594	XM_006566186.3	uncharacterized LOC102656594	4092	2144	1693	4838	1603	4169	2096	4477	2144	4269	2427	6645	NA
LOC102656595	XM_006566408.3	uncharacterized LOC102656595	0	2	0	3	0	0	0	1	3	2	0	1	NA
LOC102656598	XR_003306544.1	uncharacterized LOC102656598	6	5	8	5	0	5	2	4	2	1	4	1	NA
LOC102656601	XR_001705428.2	uncharacterized LOC102656601	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656601	XR_003305933.1	uncharacterized LOC102656601	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656601	XR_003305932.1	uncharacterized LOC102656601	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656603	XR_408335.3	uncharacterized LOC102656603	11	7	9	7	7	11	4	10	17	8	2	13	NA
LOC102656605	XR_001702500.2	uncharacterized LOC102656605	0	6	0	0	0	0	1	0	1	0	0	0	NA
LOC102656608	XR_001703340.2	uncharacterized LOC102656608	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656608	XR_410136.3	uncharacterized LOC102656608	1	6	2	7	2	6	3	6	4	4	0	7	NA
LOC102656611	XM_016914792.2	glycine-rich cell wall structural protein-like	0	0	2	0	0	1	0	0	0	1	1	0	NA
LOC102656614	XR_003305296.1	uncharacterized LOC102656614	1	0	1	2	0	1	1	0	2	6	2	3	NA
LOC102656618	XM_026446292.1	uncharacterized LOC102656618	2410	595	943	1242	583	715	647	1020	880	1105	780	2114	NA
LOC102656620	XM_026440039.1	snRNA-activating protein complex subunit 4 homolog	438	209	221	290	159	273	242	250	270	323	195	442	NA
LOC102656621	XR_003304935.1	uncharacterized LOC102656621	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656621	XR_003304939.1	uncharacterized LOC102656621	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656621	XR_003304938.1	uncharacterized LOC102656621	1	0	1	0	0	0	0	2	0	0	1	0	NA
LOC102656621	XR_003304936.1	uncharacterized LOC102656621	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656621	XR_003304937.1	uncharacterized LOC102656621	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC102656625	XR_003306327.1	uncharacterized LOC102656625	0	0	0	0	0	0	0	0	1	0	0	1	NA
LOC102656625	XR_003306326.1	uncharacterized LOC102656625	0	0	0	4	1	1	2	3	0	1	0	1	NA
LOC102656628	XR_003304684.1	uncharacterized LOC102656628	1	1	1	1	0	0	1	0	0	1	0	0	NA
