GeneInfo	GeneID	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075
XM_001120329.5	LOC724467	iron-sulfur cluster assembly 2 homolog, mitochondrial	488	287	221	314	166	357	212	317	241	448	305	512
XM_001120336.5	LOC724474	la-related protein 7	888	553	563	848	477	900	627	625	794	806	628	1320
XM_001120346.5	LOC725450	histone H2A	12	1	0	1	0	5	6	5	3	7	3	1
XM_001120347.5	LOC725273	uncharacterized LOC725273	371	66	122	133	115	217	75	208	124	146	118	378
XM_001120350.5	LOC726408	zinc finger protein 706	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120351.4	LOC725309	keratin-associated protein 19-2	3594	308	965	888	578	436	277	2056	528	1616	289	2979
XM_001120353.5	LOC725717	polycomb group RING finger protein 3	167	105	99	157	96	182	107	213	180	171	249	231
XM_001120355.5	LOC725678	actin-related protein 2/3 complex subunit 3	1567	674	688	864	481	857	538	918	776	1064	780	1391
XM_001120359.5	LOC725186	chromatin modification-related protein MEAF6	434	197	230	332	163	341	225	352	285	343	340	536
XM_001120360.5	LOC726056	60S ribosomal protein L21	11965	4086	4640	6768	3366	7073	4292	6940	7072	8055	5488	12877
XM_001120363.5	LOC726196	ubiquitin-fold modifier 1	72	26	30	52	22	53	46	46	22	53	61	57
XM_001120364.5	LOC725884	60S acidic ribosomal protein P2	21756	6007	7349	10896	4152	9759	6245	9619	11057	10814	7498	18162
XM_001120371.4	LOC724499	mitochondrial pyruvate carrier 2-like	19	14	13	15	6	14	3	15	10	26	9	41
XM_001120377.5	LOC724505	PAN2-PAN3 deadenylation complex catalytic subunit PAN2	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120381.5	LOC724507	RIB43A-like with coiled-coils protein 1	108	40	45	70	26	78	36	59	39	76	43	94
XM_001120383.5	LOC724510	neuropathy target esterase sws	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120384.5	LOC724511	zinc finger protein 665	508	272	223	416	172	388	221	394	232	338	228	466
XM_001120386.5	LOC724513	zinc finger protein 816	311	152	163	271	130	236	159	204	214	242	330	391
XM_001120390.5	LOC724516	39S ribosomal protein L50, mitochondrial	368	206	209	251	109	246	185	251	233	283	260	357
XM_001120391.5	LOC724517	la-related protein 1B	19	17	9	11	19	32	24	32	16	29	44	23
XM_001120393.5	LOC724519	vacuolar protein sorting-associated protein 72 homolog	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120401.5	LOC724527	coiled-coil domain-containing protein 28A	2	0	0	0	0	2	0	3	0	0	0	2
XM_001120403.5	LOC724529	dynein light chain A	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120404.5	LOC726221	transmembrane protein 14C	2195	882	746	1670	580	1929	1109	1499	1212	1617	1394	2212
XM_001120409.5	LOC725811	E3 ubiquitin-protein ligase RNF181	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120412.5	LOC725566	succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	2853	1100	991	1715	621	1911	1030	1605	1383	1991	1328	2407
XM_001120413.5	LOC726009	malignant T-cell-amplified sequence 1 homolog	428	208	232	331	143	348	220	361	322	335	267	539
XM_001120416.4	LOC725719	DNA-directed RNA polymerase I subunit RPA2	1490	692	810	1104	568	1029	794	1209	902	1191	1078	1545
XM_001120419.5	LOC725647	40S ribosomal protein S6	29397	9704	10871	18297	8512	14907	9407	18432	13628	19014	13697	31152
XM_001120425.5	LOC724536	uncharacterized LOC724536	2916	4148	1770	4090	3076	9042	3141	3061	1646	6349	6478	5280
XM_001120426.5	LOC724537	ubiquitin carboxyl-terminal hydrolase 36	0	0	1	0	1	0	2	6	1	3	0	1
XM_001120432.4	LOC724543	cytochrome c, testis-specific-like	170	59	85	133	28	41	73	66	47	104	35	89
XM_001120437.5	LOC724548	integrin alpha-PS2	17	7	10	10	6	8	7	9	7	6	7	17
XM_001120439.5	LOC724550	iduronate 2-sulfatase	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120441.5	LOC724551	BRCA1-associated RING domain protein 1	482	275	275	348	244	351	279	430	308	410	318	595
XM_001120442.5	LOC724552	elongation of very long chain fatty acids protein AAEL008004	3076	257	863	747	138	1961	196	362	485	355	361	1103
XM_001120447.5	LOC724558	uncharacterized LOC724558	2994	417	909	677	256	325	203	407	505	803	378	1257
XM_001120448.5	LOC724559	cell cycle checkpoint protein RAD17	0	0	0	0	0	0	1	0	0	0	0	0
XM_001120449.5	LOC724560	fatty acyl-CoA reductase 1	583	947	222	1005	274	2073	1375	1286	182	731	564	1142
XM_001120450.4	LOC724561	E3 ubiquitin-protein ligase DCST1	91	39	64	32	37	60	64	92	61	76	133	198
XM_001120452.5	LOC724563	uncharacterized LOC724563	1328	570	510	820	304	724	563	871	509	832	587	1069
XM_001120461.5	LOC724571	atrial natriuretic peptide receptor 1	6	1	2	3	2	1	2	0	1	4	0	2
XM_001120471.5	LOC725274	3-hydroxyacyl-CoA dehydrogenase type-2	4804	1479	1519	2601	1056	2642	1361	3061	2118	2765	2024	4963
XM_001120472.5	LOC725183	probable palmitoyltransferase ZDHHC24	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120476.5	LOC725491	GPI mannosyltransferase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120478.5	LOC725813	uncharacterized LOC725813	728	83	189	423	97	205	133	275	219	428	294	707
XM_001120479.4	LOC725572	ribonuclease kappa-B	2053	1434	968	1403	823	2261	1229	1507	1048	1856	1370	2224
XM_001120482.5	LOC724585	uncharacterized LOC724585	1649	787	679	1265	771	1506	770	1100	821	1714	1315	2181
XM_001120484.5	LOC724587	nucleotide exchange factor SIL1	720	374	332	616	259	690	473	1009	534	590	853	594
XM_001120488.5	LOC724591	Hermansky-Pudlak syndrome 3 protein	423	257	236	348	217	378	342	390	294	460	506	582
XM_001120493.5	LOC724596	transducin beta-like protein 3	483	322	256	356	194	457	293	359	311	470	483	556
XM_001120497.5	LOC724600	mitochondrial fission process protein 1	51	39	33	42	15	37	43	22	34	22	27	68
XM_001120503.5	LOC724608	transient receptor potential	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120510.5	LOC724616	neprilysin-1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120512.5	LOC724618	cysteine-rich motor neuron 1 protein	0	0	0	0	0	0	0	0	0	1	0	0
XM_001120513.5	LOC724619	multiple inositol polyphosphate phosphatase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120518.5	LOC724624	endocuticle structural glycoprotein SgAbd-1	49	22	12	82	21	31	26	41	11	105	20	42
XM_001120519.5	LOC725452	uncharacterized LOC725452	3728	1362	1450	2489	1172	2084	1402	2362	1460	2819	1988	4054
XM_001120520.5	LOC725743	signal recognition particle 9 kDa protein	296	107	125	231	130	219	132	219	163	256	197	332
XM_001120521.4	LOC725943	ubiquitin-60S ribosomal protein L40	1	0	0	0	0	0	1	0	0	0	0	0
XM_001120524.5	LOC726013	40S ribosomal protein S20	9757	3174	3798	5086	1974	4137	2868	4622	4171	5257	3116	7674
XM_001120526.5	LOC724635	tRNA:m(4)X modification enzyme TRM13 homolog	146	77	83	93	63	118	80	102	96	125	127	172
XM_001120529.4	LOC724638	H/ACA ribonucleoprotein complex subunit 3	246	89	87	161	69	153	122	152	139	180	141	268
XM_001120530.5	LOC724639	COP9 signalosome complex subunit 9	366	148	188	202	79	150	126	149	220	195	128	316
XM_001120535.5	LOC724644	uncharacterized LOC724644	855	673	683	1138	512	5195	759	2597	1250	3537	6815	6065
XM_001120537.5	LOC724646	uncharacterized LOC724646	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120540.5	LOC724648	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	292	154	154	221	114	308	156	224	181	221	217	354
XM_001120545.4	LOC724653	intraflagellar transport protein 43 homolog	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120551.5	LOC724659	ribonuclease P protein subunit rpr2	72	47	43	63	36	57	59	38	42	74	65	89
XM_001120555.5	LOC724664	A-agglutinin anchorage subunit	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120556.5	LOC724665	protein SET	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120557.5	LOC724666	2-aminoethanethiol dioxygenase	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120565.5	LOC726446	uncharacterized LOC726446	17	16	0	5	3	4	6	59	10	53	3	1
XM_001120568.5	LOC726297	cytochrome c oxidase subunit 7C, mitochondrial	4172	1436	1567	2147	662	1846	1616	2047	2217	2325	1182	3266
XM_001120572.5	LOC724681	bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	122	41	48	55	38	90	65	29	61	70	57	131
XM_001120574.5	LOC724683	oxidative stress-responsive serine-rich protein 1	139	116	95	97	68	119	87	83	78	163	148	141
XM_001120576.5	LOC724685	protein-L-isoaspartate O-methyltransferase domain-containing protein 1	1	0	5	5	3	4	5	4	4	4	1	7
XM_001120578.5	LOC724687	disks large-associated protein 5	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120579.5	LOC724688	biogenesis of lysosome-related organelles complex 1 subunit 6	370	180	199	235	126	260	155	257	184	217	184	392
XM_001120581.5	LOC724690	RING finger protein 37	218	155	156	185	131	236	171	212	219	251	318	294
XM_001120583.5	LOC724692	protein AAR2 homolog	273	134	151	186	87	166	148	204	177	200	160	272
XM_001120589.5	LOC724698	isthmin-1	1	0	0	3	1	0	1	1	0	0	1	0
XM_001120594.5	LOC724703	modular serine protease	1717	754	970	2438	871	2461	1358	1898	1152	3078	1818	2820
XM_001120599.5	LOC724708	39S ribosomal protein L23, mitochondrial	456	166	179	241	99	261	166	214	258	253	178	450
XM_001120601.5	LOC724710	transmembrane protein 59-like	290	239	167	200	244	412	243	223	172	359	367	304
XM_001120606.5	LOC724715	lisH domain-containing protein FOPNL	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120607.5	LOC725641	U6 snRNA-associated Sm-like protein LSm5	236	122	144	163	91	178	137	204	140	239	181	301
XM_001120608.4	LOC726323	uncharacterized LOC726323	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120611.5	LOC726411	immunoglobulin domain-containing protein oig-4	73	37	29	80	31	70	50	61	47	71	37	98
XM_001120612.4	LOC724720	vacuolar protein sorting-associated protein 37B	565	449	333	439	280	574	374	448	380	587	474	677
XM_001120613.5	LOC724721	farnesol dehydrogenase	46425	20049	17029	43349	14079	55004	19663	37382	18846	55327	24149	59762
XM_001120618.5	LOC724727	homeobox protein PKNOX2	29	4	4	11	4	4	3	5	9	6	11	11
XM_001120619.4	LOC724728	NF-kappa-B essential modulator	1692	867	959	1249	697	1785	937	1369	1086	1548	1394	2210
XM_001120622.5	LOC724731	kinesin 6B	0	0	0	0	0	0	0	0	0	0	1	0
XM_001120626.4	LOC724734	hemicentin-1	5	0	0	0	0	0	0	0	0	0	0	1
XM_001120633.5	LOC724741	lipase maturation factor 2	1130	847	564	901	428	1143	835	778	836	1240	966	1551
XM_001120635.5	LOC724743	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120636.5	LOC724744	28S ribosomal protein S14, mitochondrial	2097	953	925	1287	590	1441	992	1287	1448	1659	1145	2386
XM_001120644.5	LOC724752	E3 ubiquitin-protein ligase TRIM71	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120649.5	LOC725977	protein SYS1 homolog	957	359	329	656	330	631	367	664	370	702	506	842
XM_001120652.5	LOC726086	gem-associated protein 8	786	356	332	573	257	607	319	557	438	558	367	873
XM_001120653.4	LOC725568	uncharacterized LOC725568	403	234	148	263	178	371	237	299	230	417	325	423
XM_001120657.5	LOC724760	G-protein coupled receptor Mth2	39	32	38	79	65	75	71	72	89	97	64	109
XM_001120658.5	LOC724761	uncharacterized LOC724761	326	108	133	250	95	161	141	157	182	321	143	421
XM_001120659.5	LOC724762	ras-related protein Rab-28	318	119	164	188	95	146	137	226	138	223	105	352
XM_001120660.5	LOC724763	odorant receptor 9a	373	134	201	293	112	244	153	304	206	256	118	431
XM_001120664.5	LOC724767	sodium channel protein Nach	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120665.5	LOC724768	uncharacterized LOC724768	1608	608	560	1440	670	2359	864	1374	1248	1334	1338	2095
XM_001120666.5	LOC724769	protein C10	204	111	102	144	120	159	116	174	153	190	98	268
XM_001120667.5	LOC724770	uncharacterized LOC724770	412	227	187	235	209	394	220	425	328	349	542	374
XM_001120669.5	LOC724772	leucine-rich repeat neuronal protein 1	7233	4804	3375	6377	4149	11452	4055	6706	4498	8741	7727	8786
XM_001120670.5	LOC724773	uncharacterized LOC724773	13	8	1	14	1	15	8	4	12	5	2	18
XM_001120674.5	LOC724775	tudor domain-containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120677.5	LOC724778	LIM/homeobox protein LMX-1.2	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120679.5	LOC724780	G-protein coupled receptor Mth2	161	75	102	188	146	1920	269	406	385	410	739	728
XM_001120680.5	LOC724781	uncharacterized LOC724781	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120684.5	LOC724785	ran-binding protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120685.4	LOC724786	zinc finger HIT domain-containing protein 3	330	170	162	213	114	219	154	219	217	251	151	404
XM_001120689.5	LOC724789	STAM-binding protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120690.4	LOC724790	39S ribosomal protein L41, mitochondrial	610	192	226	433	148	334	218	376	293	409	301	659
XM_001120691.5	LOC726407	uncharacterized LOC726407	7702	2472	3515	3759	1738	3235	2210	4336	2065	3705	3241	4173
XM_001120695.5	LOC726118	uncharacterized LOC726118	2439	796	875	1178	390	1070	914	980	1539	1198	713	1776
XM_001120697.5	LOC724795	WASH complex subunit 1	321	189	164	238	168	269	159	231	206	207	274	377
XM_001120698.5	LOC724796	homeobox protein SIX6	0	0	2	5	0	0	3	0	0	1	2	0
XM_001120701.5	LOC724799	(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120703.5	LOC724801	brain-specific homeobox protein homolog	0	0	0	0	0	4	1	0	0	0	0	0
XM_001120705.5	LOC724803	neprilysin-4	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120710.4	LOC724808	lactoylglutathione lyase	560	270	350	445	291	468	309	386	388	460	566	572
XM_001120712.5	LOC724810	probable serine/threonine-protein kinase dyrk2	297	190	156	236	191	253	204	343	230	306	354	401
XM_001120720.5	LOC724819	mitotic spindle assembly checkpoint protein MAD1	477	313	297	432	253	503	397	509	378	495	602	682
XM_001120727.5	LOC724826	protein EFR3 homolog cmp44E	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120728.5	LOC724827	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	860	347	293	628	228	508	379	655	535	701	390	1113
XM_001120731.5	LOC726322	uncharacterized LOC726322	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120735.5	LOC726629	uncharacterized LOC726629	222	193	118	181	107	311	168	101	208	174	113	526
XM_001120746.5	LOC724842	elongator complex protein 5	0	0	1	0	0	0	0	0	0	0	0	0
XM_001120751.5	LOC724847	uncharacterized LOC724847	1	0	2	0	0	1	0	1	1	1	0	0
XM_001120754.5	LOC724850	BRO1 domain-containing protein BROX	153	97	86	107	100	179	153	106	110	213	185	212
XM_001120755.5	LOC724851	LIM domain only protein 3	0	0	0	0	0	0	0	1	0	0	0	0
XM_001120757.5	LOC724853	probable G-protein coupled receptor Mth-like 1	671	209	237	439	282	419	317	712	414	547	353	730
XM_001120760.5	LOC724856	uncharacterized LOC724856	223	111	106	205	107	164	119	167	155	185	150	300
XM_001120765.5	LOC724862	nuclear envelope integral membrane protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120770.5	LOC724867	elongation of very long chain fatty acids protein AAEL008004	10	3	5	10	10	4	4	11	6	21	12	12
XM_001120773.4	LOC726409	peptidyl-prolyl cis-trans isomerase H	97	65	43	93	37	97	56	58	75	111	58	91
XM_001120774.5	LOC726850	cytochrome b5	23	3	2	11	0	13	2	9	6	40	17	9
XM_001120779.5	LOC724879	methionine aminopeptidase 1D, mitochondrial	869	394	425	578	295	586	445	474	467	691	472	927
XM_001120785.5	LOC724885	zinc finger protein 395	1	0	0	2	0	0	0	1	0	0	0	2
XM_001120788.4	LOC724888	ras association domain-containing protein 2	127	91	122	56	97	92	108	105	62	82	173	138
XM_001120792.5	LOC724892	histidine-rich glycoprotein-like	1	1	0	0	0	0	2	3	1	0	1	0
XM_001120795.5	LOC724895	arginine-glutamic acid dipeptide repeats protein	3	4	4	3	2	3	0	3	3	5	6	6
XM_001120796.5	LOC724896	transmembrane protein 170A	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120800.5	LOC726521	transmembrane protein 203	104	32	50	39	18	50	39	38	40	40	35	78
XM_001120801.4	LOC726860	cytochrome b5	28107	8985	10863	19081	6590	17161	10904	18152	16088	17785	14529	29226
XM_001120804.5	LOC724903	protein tipE	0	0	0	0	0	0	0	1	0	0	0	0
XM_001120805.5	LOC724904	acylphosphatase-2	13	2	9	16	5	11	3	29	9	11	9	16
XM_001120809.5	LOC724908	Krueppel-like factor 11	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120810.5	LOC724909	uncharacterized LOC724909	44	33	37	41	20	36	28	45	26	50	37	38
XM_001120814.5	LOC724914	protein hairy	54	19	29	17	19	22	8	46	18	19	20	39
XM_001120815.5	LOC724915	Usher syndrome type-1G protein homolog	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120817.5	LOC724917	inactive serine protease scarface	153	93	58	204	33	88	138	308	35	222	96	151
XM_001120820.5	LOC724920	anaphase-promoting complex subunit 15	138	112	117	148	77	223	120	142	162	136	176	180
XM_001120821.5	LOC724921	uncharacterized LOC724921	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120824.5	LOC724924	protein FAM117B	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120829.5	LOC724929	serine/threonine-protein kinase tricorner	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120831.5	LOC724931	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120832.4	LOC724932	xyloside xylosyltransferase 1	388	239	199	301	175	225	208	244	195	326	229	434
XM_001120836.5	LOC724937	zinc finger CCCH domain-containing protein 14	372	286	237	300	207	349	266	260	221	416	442	397
XM_001120842.5	LOC724943	phosphatidylinositol glycan anchor biosynthesis class U protein	601	330	272	388	213	477	354	387	340	401	398	673
XM_001120845.5	LOC726369	peptidyl-tRNA hydrolase 2, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120846.5	LOC726486	uncharacterized LOC726486	648	420	347	554	287	614	382	495	475	641	545	852
XM_001120848.5	LOC726429	uncharacterized LOC726429	337	87	117	175	57	233	79	184	110	159	125	261
XM_001120852.5	LOC724951	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	157	9	25	83	3	33	15	3	19	83	43	76
XM_001120853.5	LOC724952	sodium-independent sulfate anion transporter	0	0	0	2	0	2	0	0	0	0	0	1
XM_001120854.4	LOC724953	U6 snRNA phosphodiesterase	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120855.5	LOC724954	rhodanese domain-containing protein CG4456	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120871.5	LOC724971	uncharacterized LOC724971	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120874.4	LOC724974	tubulin polyglutamylase TTLL7	334	63	130	210	73	150	56	221	116	187	96	297
XM_001120877.5	LOC724977	partitioning defective protein 6	0	0	3	0	1	0	1	0	1	0	1	0
XM_001120879.4	LOC724979	forkhead box protein A2-A-like	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120883.5	LOC724983	retinal homeobox protein Rx1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120885.5	LOC724985	torsin-1A	352	152	178	219	116	226	163	252	176	222	204	364
XM_001120888.5	LOC724988	uncharacterized LOC724988	260	76	99	102	50	117	62	74	91	104	65	169
XM_001120889.5	LOC726447	histone H2B	148	100	56	153	48	232	106	121	125	179	239	207
XM_001120892.5	LOC726721	protein transport protein Sec61 subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120893.5	LOC724991	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120897.5	LOC724995	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	1592	276	366	402	160	177	148	381	289	490	354	665
XM_001120899.5	LOC724997	protein naked cuticle homolog 2-like	74	64	55	44	51	89	43	91	79	60	89	111
XM_001120901.5	LOC724999	sodium/bile acid cotransporter 7	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120910.5	LOC725008	protein trapped in endoderm-1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120911.5	LOC725009	putative uncharacterized protein DDB_G0282133	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120913.5	LOC725011	cytochrome c oxidase assembly protein COX18, mitochondrial	3	4	0	2	3	4	2	4	3	1	4	1
XM_001120914.5	LOC725012	zinc finger protein 25	173	154	101	116	136	238	169	215	101	266	327	208
XM_001120915.5	LOC725013	sister chromatid cohesion protein DCC1	147	116	88	142	69	148	105	134	69	140	125	148
XM_001120920.5	LOC725018	phosphomevalonate kinase	78	35	32	61	36	62	42	41	42	97	71	108
XM_001120925.5	LOC725023	mediator of RNA polymerase II transcription subunit 26	6	2	4	11	2	10	1	6	2	5	5	4
XM_001120927.5	LOC725025	peroxisome biogenesis factor 10	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120930.5	LOC725028	F-box only protein 6	380	265	180	278	180	457	249	246	276	407	358	448
XM_001120937.5	LOC725041	leucine-rich repeat-containing protein 15	50	36	26	43	31	41	73	51	90	33	90	56
XM_001120941.5	LOC725045	protein DPCD	213	118	93	170	69	160	123	124	136	198	138	272
XM_001120943.5	LOC725047	nucleolin 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120946.5	LOC725050	UPF0193 protein EVG1	7	2	8	9	2	7	6	16	7	12	7	19
XM_001120948.5	LOC725052	odorant receptor 13a	5	1	1	2	2	0	0	0	2	6	3	7
XM_001120949.5	LOC725053	protein odd-skipped	68	184	61	135	100	1917	109	137	121	314	655	217
XM_001120950.5	LOC725054	nuclear envelope phosphatase-regulatory subunit 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120952.5	LOC725056	glyoxylate/hydroxypyruvate reductase A	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120954.5	LOC725058	GS homeobox 1	1	0	0	0	0	0	0	0	0	0	0	0
XM_001120955.5	LOC725059	protein kish-A	450	188	190	257	116	202	186	214	308	271	167	379
XM_001120956.5	LOC725060	coenzyme Q-binding protein COQ10 homolog B, mitochondrial	81	54	38	81	25	75	61	62	47	101	67	114
XM_001120957.5	LOC725061	uncharacterized LOC725061	1068	695	635	966	646	1092	867	1085	799	1179	1299	1516
XM_001120958.4	LOC725062	39S ribosomal protein L4, mitochondrial	609	322	306	414	244	522	315	536	460	547	438	833
XM_001120965.4	LOC725070	DNA fragmentation factor subunit alpha	1015	479	399	697	273	572	411	659	462	704	450	912
XM_001120969.5	LOC725079	GATA zinc finger domain-containing protein 14	397	274	247	456	244	603	386	526	451	691	625	669
XM_001120972.5	LOC725082	uncharacterized LOC725082	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120973.5	LOC725084	uncharacterized LOC725084	140	52	94	107	53	87	71	109	97	120	85	179
XM_001120974.5	LOC725085	basic helix-loop-helix neural transcription factor TAP	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120975.5	LOC725086	phosphatidylinositol N-acetylglucosaminyltransferase subunit P	0	0	0	0	1	0	0	1	0	0	3	1
XM_001120980.5	LOC725091	lachesin	1	0	0	1	0	0	1	0	0	1	0	2
XM_001120981.5	LOC725092	E3 ubiquitin-protein ligase RNF220	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120982.5	LOC725093	phosphofurin acidic cluster sorting protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_001120991.5	LOC725106	UDP-glucuronosyltransferase 1-8	913	380	422	575	273	402	278	378	286	452	242	736
XM_001120993.5	LOC725108	early nodulin-75	0	1	0	0	0	0	0	0	1	0	0	0
XM_001120999.5	LOC725114	chymotrypsin inhibitor	17	23	11	31	8	34	41	17	27	30	25	14
XM_001121000.5	LOC725115	poly(U)-binding-splicing factor half pint	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121007.5	LOC725122	uncharacterized LOC725122	173	121	66	119	49	137	146	108	206	184	134	282
XM_001121010.5	LOC725125	coiled-coil domain-containing protein 85C	1168	568	603	661	542	480	348	713	529	749	394	908
XM_001121011.5	LOC725127	uncharacterized LOC725127	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121014.5	LOC725130	uncharacterized LOC725130	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121019.5	LOC725135	phosphatidylinositol-glycan biosynthesis class X protein	55	35	20	25	17	29	22	24	31	26	37	37
XM_001121022.5	LOC725138	copper transport protein ATOX1	80	16	17	48	18	67	31	40	38	49	32	86
XM_001121025.5	LOC726902	MICOS complex subunit Mic10	1810	682	780	1195	481	1150	733	1095	994	1295	974	1906
XM_001121032.5	LOC725154	serine protease snake	62	34	38	26	17	64	34	67	25	76	26	66
XM_001121035.5	LOC725157	uncharacterized LOC725157	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121036.5	LOC725158	peptidoglycan-recognition protein 1	2616	1725	1688	3747	1387	3841	1436	3859	1631	6539	3491	5355
XM_001121043.5	LOC725165	aquaporin AQPAe.a	0	0	0	1	2	0	0	0	1	0	0	0
XM_001121051.5	LOC725173	G patch domain-containing protein 11	104	89	78	110	48	139	118	87	100	94	91	145
XM_001121052.5	LOC725174	zinc finger protein 470	89	70	64	112	67	98	113	73	103	115	159	165
XM_001121053.5	LOC107963970	uncharacterized LOC107963970	13916	5840	3567	12426	3661	12423	3394	14693	6352	10094	8425	22936
XM_001121061.5	LOC726978	homeodomain-only protein	3016	1109	1220	1699	721	1162	1072	1408	1016	1803	970	1890
XM_001121064.5	LOC725190	protein snail	1	1	0	0	0	1	0	0	0	0	0	1
XM_001121066.5	LOC725191	protein giant	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121067.5	LOC725192	major facilitator superfamily domain-containing protein 6-A	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121075.5	LOC725200	IQ and AAA domain-containing protein 1-like	28	2	10	16	3	14	7	6	12	11	6	10
XM_001121076.5	LOC725201	39S ribosomal protein L21, mitochondrial	490	208	244	276	148	306	199	252	283	305	258	473
XM_001121077.5	LOC725202	chymotrypsin inhibitor	7164	2922	2679	3916	2095	5855	2809	5197	3384	5518	3297	4971
XM_001121079.5	LOC725204	tyrosine aminotransferase	407	66	88	190	61	202	66	87	172	391	71	219
XM_001121086.5	LOC725210	protein UXT homolog	142	66	75	87	56	125	75	110	99	100	105	158
XM_001121088.5	LOC725212	lysM and putative peptidoglycan-binding domain-containing protein 3	230	113	112	219	118	206	142	160	159	220	222	267
XM_001121092.5	LOC725216	DNA-directed RNA polymerase I subunit RPA1	985	691	629	834	538	1070	793	859	847	1035	1108	1233
XM_001121093.5	LOC725217	uncharacterized protein PFB0145c	0	0	0	0	0	0	0	0	0	0	0	0
XM_001121094.5	LOC725218	growth arrest-specific protein 2	8	1	4	1	1	1	2	2	1	4	3	4
XM_001121096.5	LOC725219	TWiK family of potassium channels protein 7-like	98	20	20	41	21	18	19	64	29	44	30	106
